"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","significance"
99.2444655733007,0.266623324002232,0.397603284927433,0.670576260583195,0.502490509819387,0.999766861607254,"Srm","Not Significant"
454.879411246429,0.0991299811476402,0.201388243006525,0.492233209187035,0.622554490384607,0.999766861607254,"Tardbp","Not Significant"
33.3548565312464,-0.460599383297599,0.539675541672889,-0.853474630089462,0.393396150725609,0.999766861607254,"Casz1","Not Significant"
14.3328149551702,-0.270452475237121,0.791963227049137,-0.341496253866269,0.732730024545207,0.999766861607254,"Gm13205","Not Significant"
85.5141119731265,-0.193866554091077,0.380435062687399,-0.509591709874481,0.610337533000225,0.999766861607254,"Pex14","Not Significant"
41.0651589061756,0.179556811165905,0.488211333068127,0.367785012358262,0.713033545360596,0.999766861607254,"Dffa","Not Significant"
32.3649507428102,0.553801484878264,0.640020126175362,0.865287609293908,0.386880949919596,0.999766861607254,"Cenps","Not Significant"
563.121301873422,-0.154806791998483,0.203379857489009,-0.761170717246908,0.446555106099937,0.999766861607254,"Pgd","Not Significant"
378.59663534677,-0.203510287083192,0.233854674711776,-0.870242544152758,0.384167870514414,0.999766861607254,"Kif1b","Not Significant"
146.743582712702,0.063511487828286,0.286151407199027,0.221950639523194,0.82435230886454,0.999766861607254,"Ube4b","Not Significant"
35.9719222975772,0.948100917831976,0.580521239106255,1.63318902731557,0.1024292470067,0.999766861607254,"Nmnat1","Not Significant"
100.626862688441,0.0489407210333971,0.376549601129727,0.129971512083839,0.896588965541217,0.999766861607254,"Lzic","Not Significant"
208.668821481044,-0.21096507973551,0.276853736267483,-0.762009148150651,0.446054544235929,0.999766861607254,"Ctnnbip1","Not Significant"
42.5718293541967,0.000978978697920485,0.559462908379242,0.00174985451807087,0.998603818808896,0.999766861607254,"Clstn1","Not Significant"
311.124843219058,-0.0523078197439801,0.240923121442697,-0.217114154219613,0.828119383581162,0.999766861607254,"Pik3cd","Not Significant"
24.8577006683241,-0.841306122234302,0.727939216570351,-1.15573677455938,0.24778884126923,0.999766861607254,"Tmem201","Not Significant"
151.160419478733,-0.896934072421882,0.412245702508419,-2.17572691956338,0.0295756860588801,0.999766861607254,"Slc25a33","Not Significant"
153.019104655888,0.0885672850741217,0.304857402689372,0.29052036884394,0.771418170326677,0.999766861607254,"Spsb1","Not Significant"
60.2287246072734,0.655105751738815,0.448820695684093,1.45961573973389,0.144395710990574,0.999766861607254,"H6pd","Not Significant"
48.4124884401657,-0.0932288057870352,0.483800429506006,-0.192700957050055,0.847193173884913,0.999766861607254,"Gpr157","Not Significant"
52.5093425338096,-0.614691163255498,0.589781971116659,-1.04223457711276,0.297302935784381,0.999766861607254,"Car6","Not Significant"
416.50622084039,-0.0149235055603814,0.350319477856712,-0.0425997025677387,0.966020632593054,0.999766861607254,"Eno1","Not Significant"
214.454616377769,-0.250944931901562,0.271026127835401,-0.925906789525345,0.354494422574411,0.999766861607254,"Rere","Not Significant"
6.2885597524881,2.4610776738479,1.7729157826692,1.38815261159368,0.165090578836431,0.999766861607254,"Gm13091","Not Significant"
531.572712025484,-0.323509360338329,0.334465690607701,-0.967242289487257,0.333422925963423,0.999766861607254,"Errfi1","Not Significant"
1498.21000710263,0.0437534057203042,0.231831253016386,0.188729539917605,0.85030479812142,0.999766861607254,"Park7","Not Significant"
157.349205396469,-0.376014807474958,0.278874016108473,-1.34833217064117,0.177551569399569,0.999766861607254,"Camta1","Not Significant"
40.5592400774568,-0.615728534723377,0.516524221815768,-1.19206129880777,0.233237210524436,0.999766861607254,"Per3","Not Significant"
352.785134511393,-0.0384267939637876,0.216199201762001,-0.177737908607494,0.85892881245988,0.999766861607254,"Vamp3","Not Significant"
112.940535438719,0.333136330311487,0.322279658235554,1.03368711551754,0.301282458426868,0.999766861607254,"Dnajc11","Not Significant"
159.570088599378,0.372809887610663,0.293622650336433,1.26969049282641,0.20419490065037,0.999766861607254,"Thap3","Not Significant"
31.4049730955011,0.144134033506639,0.559719257526775,0.257511299760387,0.796784093417203,0.999766861607254,"Phf13","Not Significant"
44.4407619128645,-0.0837532589513785,0.605936814206491,-0.138221109838091,0.890065671988753,0.999766861607254,"Klhl21","Not Significant"
18.660928222402,0.0676524518116948,0.782733562451221,0.0864310092949552,0.931123797303454,0.999766861607254,"Zbtb48","Not Significant"
73.2569991472552,0.544930257356908,0.402029966430777,1.35544686430915,0.175275227019966,0.999766861607254,"Nol9","Not Significant"
31.2837131710543,0.144330725761497,0.644798690049737,0.223838428937199,0.822883026576906,0.999766861607254,"Plekhg5","Not Significant"
11.1900649737867,0.834765035692702,0.982307260080545,0.849800331949348,0.395436105065967,0.999766861607254,"Espn","Not Significant"
44.7231832997966,-0.089467229640115,0.520557636684309,-0.171868057128076,0.863541259585726,0.999766861607254,"Acot7","Not Significant"
38.4659662680415,0.200195747339074,0.49520745086109,0.404266428122122,0.686016809970887,0.999766861607254,"Icmt","Not Significant"
9094.19527133106,-0.339998217345771,0.202759914798571,-1.67685125377734,0.0935715723135589,0.999766861607254,"Rpl22","Not Significant"
46.9661798024598,0.118512654420765,0.472069423082885,0.251049207226364,0.801776065223506,0.999766861607254,"Kcnab2","Not Significant"
168.249920731284,0.421427934305105,0.339790605555292,1.24025775702774,0.214880071616754,0.999766861607254,"A430005L14Rik","Not Significant"
23.8505877690357,-0.0707714760464977,0.668688351272744,-0.105836262754982,0.915712264836924,0.999766861607254,"Dffb","Not Significant"
61.9211559169887,0.125665872301764,0.400242752109225,0.313974136044992,0.753540682629016,0.999766861607254,"Cep104","Not Significant"
108.841479260943,0.265551435675204,0.338226993856958,0.785127859391111,0.43237860691037,0.999766861607254,"Lrrc47","Not Significant"
34.4016987358404,0.232661647127024,0.576324946209496,0.40369872700678,0.686434275822948,0.999766861607254,"Smim1","Not Significant"
65.7500218081867,-0.262469233525708,0.476974085879814,-0.550279860679566,0.582127435350829,0.999766861607254,"Wrap73","Not Significant"
368.345516451357,-0.368436559814577,0.222594537052852,-1.65519138381683,0.097885682444708,0.999766861607254,"Tprgl","Not Significant"
11.2579378323994,0.535628069137193,0.9526681784762,0.56223990812198,0.573952574321001,0.999766861607254,"Prdm16","Not Significant"
471.402773200962,0.57623398246197,0.259792707149734,2.21805295762152,0.026551221795471,0.999766861607254,"Prxl2b","Not Significant"
24.0174465083057,0.153962884341592,0.669379301455512,0.230008433195965,0.818085216646947,0.999766861607254,"Tnfrsf14","Not Significant"
28.853843455909,0.824772171292895,0.629441443297163,1.31032390713351,0.19008628315166,0.999766861607254,"Pank4","Not Significant"
