"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","significance"
0.00214143940951333,-0.339483136923695,0.299,0.33,1,"Trib1","Not Significant"
0.00214911095710586,0.390114251383924,0.193,0.153,1,"Znhit1","Not Significant"
0.00223006230606629,0.509072784926194,0.103,0.073,1,"Sash3","Not Significant"
0.00225536975244338,0.413920905012185,0.231,0.188,1,"Utp3","Not Significant"
0.00226215310796789,0.365787480945946,0.173,0.134,1,"Akap8l","Not Significant"
0.00237101583229049,0.447714837679149,0.2,0.16,1,"Gps2","Not Significant"
0.00238418097216207,0.376143294870205,0.12,0.088,1,"Phf23","Not Significant"
0.0024283445693149,-0.424833167530034,0.101,0.128,1,"Clec10a","Not Significant"
0.00246029632866754,0.340571403650294,0.199,0.157,1,"Atp13a2","Not Significant"
0.00247354586163102,0.318242500524374,0.242,0.198,1,"Ak2","Not Significant"
0.00250501462620277,0.523718143506367,0.102,0.073,1,"Lpp","Not Significant"
0.00254999219415488,0.313713748829331,0.104,0.073,1,"Kmt2b","Not Significant"
0.0025642969190023,0.383494654037021,0.229,0.187,1,"Brd7","Not Significant"
0.00257082027305559,0.433185208962205,0.167,0.129,1,"Cyth1","Not Significant"
0.00257834728605521,0.520963402938597,0.533,0.525,1,"Tgfbi","Not Significant"
0.00259357114502141,0.476365201979319,0.197,0.157,1,"Tbc1d5","Not Significant"
0.00260858940049014,0.552851477128143,0.172,0.137,1,"Cwf19l2","Not Significant"
0.00262886398803418,0.367133569361358,0.107,0.076,1,"Gla","Not Significant"
0.00265741508264915,0.674507546636253,0.105,0.076,1,"Crnkl1","Not Significant"
0.00271754093975196,-0.349393291725474,0.157,0.186,1,"Oat","Not Significant"
0.00272289210911167,0.325651601082769,0.226,0.183,1,"Eif4e2","Not Significant"
0.00274438113319214,0.561680252675239,0.102,0.073,1,"Cops8","Not Significant"
0.00276914130121981,0.387626052907634,0.202,0.161,1,"Btk","Not Significant"
0.00279629732225907,-0.39319997050832,0.202,0.231,1,"Cytip","Not Significant"
0.00286353956189023,0.49799407101317,0.104,0.074,1,"Nsd2","Not Significant"
0.00297501351937604,0.415367937156908,0.117,0.085,1,"Galnt11","Not Significant"
0.0030350540718769,0.280198707342546,0.326,0.274,1,"Epn1","Not Significant"
0.00306289518776004,0.358915658184097,0.138,0.104,1,"Isy1","Not Significant"
0.00310646864487146,0.403089563274797,0.145,0.111,1,"Wdr61","Not Significant"
0.00315440079151774,0.369716172376481,0.216,0.173,1,"Ehbp1l1","Not Significant"
0.00318269477089342,0.390994293133566,0.271,0.23,1,"Hk2","Not Significant"
0.00324525976614388,-0.31039772724508,0.356,0.392,1,"Id2","Not Significant"
0.00329777445946886,-0.278511436730641,0.203,0.234,1,"Pld3","Not Significant"
0.0033416909929236,0.417407858738158,0.17,0.133,1,"H2-Q4","Not Significant"
0.00336727179130888,-0.277616060245513,0.3,0.33,1,"Ets2","Not Significant"
0.00337390016802332,0.46630441851439,0.115,0.084,1,"Zzef1","Not Significant"
0.00341846370940343,0.40178537601411,0.177,0.14,1,"Atf7ip","Not Significant"
0.00348690093646232,0.450695096775296,0.115,0.084,1,"Herc6","Not Significant"
0.00355884650859725,0.36939721779828,0.24,0.198,1,"Cycs","Not Significant"
0.00363883514940557,0.461447305685094,0.148,0.114,1,"Ncor2","Not Significant"
0.00366354915558772,0.474255642155047,0.127,0.096,1,"Zcchc9","Not Significant"
0.00393277488179023,0.377584997556874,0.317,0.276,1,"Phf11b","Not Significant"
0.00397792963951756,0.403996790105904,0.173,0.137,1,"Hexim1","Not Significant"
0.00403103768999209,0.250534011555267,0.281,0.234,1,"Sarnp","Not Significant"
0.00406823905905348,0.528781336857311,0.105,0.077,1,"Map3k14","Not Significant"
0.0041622922479534,-0.488762299755946,0.135,0.163,1,"S100a10","Not Significant"
0.00416234291933944,0.335739098950742,0.161,0.125,1,"Fcf1","Not Significant"
0.00434648476605189,-0.251443677294558,0.149,0.178,1,"Strn3","Not Significant"
0.00470532736407723,0.32312927789116,0.151,0.116,1,"Ddit3","Not Significant"
0.00471113499534469,0.255833596910822,0.206,0.166,1,"Oasl2","Not Significant"
0.00472189120815148,-0.5712838702477,0.088,0.113,1,"Anxa1","Not Significant"
0.0047614419841358,0.314475650592312,0.248,0.204,1,"Itpripl2","Not Significant"
0.0047686561203942,0.338570367051578,0.203,0.164,1,"Ap2a2","Not Significant"
0.00478904057379846,0.389415969437785,0.144,0.111,1,"Gon4l","Not Significant"
0.00479435199280003,-0.257858603714078,0.231,0.257,1,"Tnfrsf1a","Not Significant"
0.00484585537045668,0.276800598932132,0.539,0.515,1,"Clk1","Not Significant"
0.00484933413937568,0.351695945281155,0.118,0.088,1,"Plxnd1","Not Significant"
0.00486417400546737,0.528426269749036,0.112,0.084,1,"Shoc2","Not Significant"
0.00496163295626298,0.339731624000904,0.165,0.131,1,"Knop1","Not Significant"
0.0049886699359785,0.50666946663069,0.134,0.104,1,"Cacna1d","Not Significant"
0.00504636693245456,-0.389113947206432,0.11,0.137,1,"Qpct","Not Significant"
0.0051321321830143,0.382994290595673,0.156,0.122,1,"Tlr13","Not Significant"
0.00514134638490254,0.45492963593135,0.116,0.088,1,"Acly","Not Significant"
0.00525979411483708,0.425251891245768,0.184,0.15,1,"Napsa","Not Significant"
0.00528257487256873,-0.256330500246129,0.106,0.131,1,"Prdx3","Not Significant"
0.00529625374555481,0.288972545707023,0.273,0.229,1,"Tbcb","Not Significant"
0.00547276292009438,0.516206220437519,0.12,0.09,1,"Sdccag8","Not Significant"
0.00551744746749947,0.311387536076308,0.106,0.078,1,"Arhgap27","Not Significant"
0.00556958056223705,0.259017024180127,0.138,0.105,1,"Dlst","Not Significant"
0.00564134483350363,-0.260506001920007,0.302,0.324,1,"Litaf","Not Significant"
0.00572016657515724,0.49106024693814,0.117,0.088,1,"Pes1","Not Significant"
0.0057425594868625,-0.2502388979004,0.349,0.379,1,"Cebpa","Not Significant"
0.0057966807995078,-0.393563429881081,0.115,0.14,1,"Birc2","Not Significant"
0.00584387300780161,0.319255833613016,0.29,0.249,1,"Milr1","Not Significant"
0.00587348363695786,-0.292117225548411,0.377,0.415,1,"Ctsl","Not Significant"
0.00590229589904928,0.272473822848536,0.26,0.217,1,"Rtf1","Not Significant"
0.00605332967927322,0.309743735947656,0.24,0.2,1,"Sp110","Not Significant"
0.00612441827330007,0.338445510177617,0.457,0.436,1,"Psme2","Not Significant"
0.00614267484223425,0.526917188087292,0.11,0.083,1,"Mrpl40","Not Significant"
0.00614600089813433,-0.270306110190972,0.099,0.124,1,"Vegfb","Not Significant"
0.00615026761735173,0.396254126777949,0.111,0.082,1,"Calu","Not Significant"
0.00616617952192019,-0.426499077118582,0.093,0.116,1,"Orai3","Not Significant"
0.00620782714077389,0.434970631632685,0.117,0.088,1,"Brpf1","Not Significant"
0.00622631940897064,0.362932382796648,0.213,0.176,1,"Zc3h13","Not Significant"
0.00630398510322042,0.39006338901217,0.179,0.143,1,"Impdh2","Not Significant"
0.00649803068660958,-0.421207711377833,0.079,0.101,1,"Rbpms","Not Significant"
0.00649835511338733,0.306232581899057,0.354,0.314,1,"Ppfia4","Not Significant"
0.00659297498581572,0.302905121577481,0.229,0.188,1,"Brd4","Not Significant"
0.00662868458445431,0.343159413573368,0.263,0.224,1,"Tle4","Not Significant"
0.00664723576308723,-0.261190194997986,0.106,0.131,1,"Fam162a","Not Significant"
0.0069179510141522,-0.259463527739774,0.118,0.145,1,"Clec4b1","Not Significant"
0.00692867481417031,0.442226699970842,0.123,0.093,1,"Rnf149","Not Significant"
0.00700537743120889,0.547642705511538,0.111,0.084,1,"Cd300lf","Not Significant"
0.00701500733050957,0.409125990469101,0.114,0.086,1,"Cln3","Not Significant"
0.00722168979284472,-0.310057187610229,0.255,0.281,1,"Csrnp1","Not Significant"
0.00733858186417836,-0.389485874660751,0.169,0.196,1,"Osm","Not Significant"
0.00738406329004136,-0.402884164313465,0.22,0.247,1,"Cxcr4","Not Significant"
0.00739147777626573,0.293436088980958,0.31,0.27,1,"Parp14","Not Significant"
0.00743903418936646,0.413995002130864,0.162,0.13,1,"Ifi47","Not Significant"
0.00747846091695792,0.255289166441222,0.173,0.138,1,"Rbm42","Not Significant"
0.00750519621821813,0.349293442569069,0.122,0.093,1,"2810004N23Rik","Not Significant"
0.00753912985485699,0.390797561596803,0.14,0.109,1,"Slc37a2","Not Significant"
0.00754550445070855,0.381825357592915,0.158,0.126,1,"Pik3c2a","Not Significant"
0.00755772164622768,0.338822661387994,0.268,0.23,1,"Arhgef6","Not Significant"
0.00757228071520275,0.306990581124927,0.326,0.286,1,"Fcgr4","Not Significant"
0.00766361952696469,0.348178878376961,0.19,0.155,1,"Pole4","Not Significant"
0.00767862960539575,0.392802133640434,0.145,0.113,1,"Exoc6","Not Significant"
0.00807796622916271,0.337589702558978,0.227,0.187,1,"Rnaset2a","Not Significant"
0.00809847117035267,0.531829014680268,0.105,0.078,1,"Nvl","Not Significant"
0.00810066453897862,-0.299864202981507,0.097,0.121,1,"Agpat3","Not Significant"
0.00821279514788487,-0.255734818090648,0.298,0.327,1,"Icam1","Not Significant"
0.00825292797410606,0.379844788035921,0.101,0.074,1,"Nfatc2","Not Significant"
0.00848041693813308,0.420874784065991,0.12,0.092,1,"Nudt9","Not Significant"
0.00850484324852333,0.295815137004581,0.177,0.142,1,"Prmt1","Not Significant"
0.00879974056142737,0.457530585980753,0.113,0.085,1,"Cers6","Not Significant"
0.00889570787320156,0.275163593581056,0.344,0.303,1,"Grk2","Not Significant"
0.00892106060072037,0.251065815777865,0.107,0.08,1,"Stk19","Not Significant"
0.0089272123293984,0.318011844664014,0.144,0.113,1,"Ppp4r3a","Not Significant"
0.00895838749014301,0.300340816495173,0.187,0.153,1,"Sars","Not Significant"
0.00904700295363398,0.296441648288814,0.133,0.103,1,"Micu2","Not Significant"
0.00911342525455515,0.36270466925021,0.129,0.099,1,"Sh2b3","Not Significant"
0.00912364933271301,-0.432762656367143,0.116,0.138,1,"Pdcd4","Not Significant"
0.00914902869841244,0.310247855523419,0.347,0.309,1,"Svbp","Not Significant"
0.00934837829679088,-0.379508112581181,0.091,0.113,1,"Serpinb8","Not Significant"
0.00939469281243369,0.55572013115218,0.156,0.126,1,"mt-Nd6","Not Significant"
0.00940612933944169,0.3613823809109,0.177,0.142,1,"Glrx","Not Significant"
0.00954029111135179,0.295149053062712,0.175,0.141,1,"Utp14a","Not Significant"
0.00956319496182698,0.356188582874683,0.197,0.163,1,"Kat6a","Not Significant"
0.00962630261784942,0.305682059627755,0.204,0.167,1,"Rsrc1","Not Significant"
0.00966345540280594,0.407806743292963,0.187,0.153,1,"Exosc8","Not Significant"
0.00986443968455043,-0.587137098044298,0.092,0.114,1,"Tnfsf9","Not Significant"
0.010065320649627,0.435461709350919,0.1,0.075,1,"Rae1","Not Significant"
0.0101129329644249,0.349611800896328,0.135,0.105,1,"Ehmt2","Not Significant"
0.0102865863872951,0.277748987254719,0.315,0.274,1,"Llph","Not Significant"
0.0103360834674589,0.3201259173372,0.191,0.158,1,"Ddx18","Not Significant"
0.0104807250689881,0.410728985094477,0.196,0.161,1,"Mcub","Not Significant"
0.0105058974206793,0.270561709595004,0.296,0.253,1,"Caprin1","Not Significant"
0.0105593902466493,-0.417368005077229,0.129,0.152,1,"Insig1","Not Significant"
0.0106192081076572,0.284100653250759,0.154,0.123,1,"Itpkb","Not Significant"
0.0107754405668502,0.342250013689368,0.184,0.151,1,"Eif3g","Not Significant"
0.0108441918525499,0.443561456429038,0.174,0.143,1,"Lyl1","Not Significant"
0.0109229512250482,-0.32917363394403,0.17,0.194,1,"Cnot4","Not Significant"
0.0109364079845031,-0.331234341099665,0.394,0.42,1,"Vim","Not Significant"
0.0113144220410211,0.461627623813796,0.178,0.147,1,"Ifi35","Not Significant"
0.0113606763857729,0.380484365367155,0.173,0.141,1,"Trim44","Not Significant"
0.0115068976808836,0.350749780895307,0.27,0.234,1,"Zfas1","Not Significant"
0.0117502226512878,-0.287905756166317,0.278,0.301,1,"Coq10b","Not Significant"
0.0118930699047614,0.425801872613113,0.11,0.084,1,"Atg12","Not Significant"
0.0120679670652521,0.357717006286822,0.134,0.104,1,"Cmklr1","Not Significant"
0.0122000510157082,0.263485286188663,0.28,0.242,1,"Aimp1","Not Significant"
0.0123679617884118,0.330594685064475,0.14,0.11,1,"Ankrd13a","Not Significant"
0.0124632205664422,-0.381119488451454,0.167,0.193,1,"Tmx4","Not Significant"
0.0125592754415459,0.332650186613665,0.283,0.249,1,"Rdx","Not Significant"
0.0129172805441946,0.403750327608244,0.128,0.1,1,"Slc35c2","Not Significant"
0.0129472666076268,-0.283644271722183,0.101,0.123,1,"Pde3b","Not Significant"
0.01316004539369,-0.296935248373826,0.143,0.166,1,"9530068E07Rik","Not Significant"
0.013175410428611,-0.280467136942917,0.148,0.173,1,"Ppp1cb","Not Significant"
0.0132569587760152,-0.299484721681043,0.082,0.103,1,"Mid1ip1","Not Significant"
0.0134090538260405,0.552124387013362,0.1,0.077,1,"Pcnt","Not Significant"
0.013511130687142,0.378486923194102,0.115,0.089,1,"Cbfb","Not Significant"
0.0135145442294277,0.33082472830267,0.119,0.093,1,"Tubgcp5","Not Significant"
0.0137304679050009,0.351521283858136,0.206,0.172,1,"Fmnl1","Not Significant"
0.0141831312521757,-0.452552894754218,0.111,0.132,1,"Gfpt1","Not Significant"
0.0142536924921577,0.347197566935592,0.204,0.169,1,"Rasa4","Not Significant"
0.0143264808074659,0.401463576908108,0.14,0.113,1,"Sec31a","Not Significant"
0.0143606103966794,-0.321218186054751,0.147,0.169,1,"Smpdl3a","Not Significant"
0.014383117888513,0.417491513813701,0.175,0.146,1,"Cir1","Not Significant"
0.014458478733146,0.31498412691953,0.127,0.099,1,"Apobr","Not Significant"
0.0150263220508509,0.330597141322133,0.201,0.168,1,"Plaat3","Not Significant"
0.0150935058174484,0.39217305493929,0.216,0.183,1,"Mrpl18","Not Significant"
0.0151680472779621,0.279917465392113,0.256,0.218,1,"Ap1s2","Not Significant"
0.0151758046209712,0.261104935373741,0.189,0.155,1,"Irak1","Not Significant"
0.015224760533066,0.486777901238407,0.139,0.112,1,"Asnsd1","Not Significant"
0.0152316407988434,0.575623912717895,0.163,0.135,1,"Ifit3","Not Significant"
0.0152350392781738,-0.250230798329198,0.274,0.299,1,"Dnajc3","Not Significant"
0.0152409228014656,0.405505544525412,0.106,0.081,1,"Sharpin","Not Significant"
0.015247143556255,0.32368814485746,0.127,0.098,1,"Pisd","Not Significant"
0.0152728384742458,0.321826979835849,0.134,0.106,1,"Tbc1d20","Not Significant"
0.0154663066943128,0.283534186646256,0.223,0.188,1,"Samd9l","Not Significant"
0.0155734576763257,0.37492052375883,0.106,0.08,1,"Zfp593","Not Significant"
0.0156313446321447,0.387855542420049,0.1,0.076,1,"Ctnnbl1","Not Significant"
0.0156948000815719,0.318784703441687,0.283,0.248,1,"Cebpz","Not Significant"
0.0158250798220418,0.26403150165321,0.163,0.132,1,"Naa15","Not Significant"
0.0159874079394655,0.305204394273907,0.122,0.095,1,"Cyp51","Not Significant"
0.016092383172997,-0.267274959368082,0.133,0.155,1,"Stt3a","Not Significant"
0.0161453801131335,0.372697707741022,0.143,0.114,1,"Coa5","Not Significant"
0.0162709925783428,0.309811138482576,0.172,0.141,1,"Extl3","Not Significant"
0.016272288882725,0.439815912497236,0.126,0.099,1,"Mrps26","Not Significant"
0.0163183571561163,0.374690181208691,0.165,0.135,1,"Nmi","Not Significant"
0.016431262289585,0.272855356250121,0.262,0.223,1,"U2af1","Not Significant"
0.0165017404200383,0.405655948474368,0.193,0.163,1,"Cdk6","Not Significant"
0.016704901597466,0.47339813886077,0.124,0.098,1,"Fbxw11","Not Significant"
0.0167594667927398,0.311549362858305,0.217,0.182,1,"Rnf111","Not Significant"
0.0168092417113064,0.325648375904244,0.23,0.194,1,"Clec5a","Not Significant"
0.0172818477200905,0.419923269545579,0.115,0.09,1,"Gm2000","Not Significant"
0.0172844042547496,0.317368644423207,0.161,0.133,1,"Kpna3","Not Significant"
0.017546681808048,0.347719118239858,0.142,0.113,1,"Elovl1","Not Significant"
0.017737423364839,0.26685963824988,0.286,0.246,1,"Chmp3","Not Significant"
0.0179005026226774,0.340478313402963,0.149,0.12,1,"Dpm2","Not Significant"
0.0181941835529004,0.456440861877581,0.105,0.082,1,"Brd3","Not Significant"
0.0182968411974335,0.336040625369162,0.179,0.148,1,"Wdr89","Not Significant"
0.0184882536679498,0.353876159737116,0.153,0.125,1,"Fmnl3","Not Significant"
0.0186195645881217,0.398314107484748,0.141,0.113,1,"Gfer","Not Significant"
0.0188408196875389,0.43449707876393,0.106,0.083,1,"Mtrex","Not Significant"
0.0189442430771909,0.328432530947728,0.114,0.089,1,"Blmh","Not Significant"
0.0191729753906982,0.793431498684263,0.114,0.093,1,"Hist1h1e","Not Significant"
0.0193085445027803,0.363256034209031,0.133,0.106,1,"Zc3h18","Not Significant"
0.0193112483319431,-0.279691891456775,0.188,0.209,1,"Sdhd","Not Significant"
0.0193548070066594,0.29449921288441,0.128,0.102,1,"Trim26","Not Significant"
0.01945174791887,0.346659585129777,0.101,0.078,1,"Mfsd12","Not Significant"
0.0199012327293846,0.344182106506385,0.15,0.122,1,"Slamf8","Not Significant"
0.0206614015544128,0.361673742020185,0.123,0.098,1,"Hras","Not Significant"
0.0207927051025122,-0.295216327112942,0.132,0.154,1,"Rab6a","Not Significant"
0.0208164596823311,0.260122533918018,0.244,0.209,1,"Dnajc2","Not Significant"
0.0209742614149956,0.371631319226109,0.139,0.113,1,"Casp8ap2","Not Significant"
0.02128963193132,-0.303232140016255,0.144,0.164,1,"Ift20","Not Significant"
0.0215376040818844,0.371739321952658,0.186,0.157,1,"Gbp7","Not Significant"
0.0215793687362134,0.283004407504848,0.208,0.175,1,"Rpl7l1","Not Significant"
0.0218243577359074,0.327609164959169,0.137,0.11,1,"Myo1c","Not Significant"
0.0219508654742548,0.257833369586153,0.239,0.204,1,"Otulin","Not Significant"
0.0223451388200764,0.355386678730901,0.164,0.137,1,"Galnt7","Not Significant"
0.0225365699670313,0.264910032442484,0.427,0.395,1,"Tuba1b","Not Significant"
0.0227232804640496,0.331483048686853,0.103,0.08,1,"Ncbp3","Not Significant"
0.0230789991672523,0.484472211442883,0.116,0.092,1,"Pstpip1","Not Significant"
0.0236308975461287,-0.27687192012208,0.103,0.123,1,"Ebpl","Not Significant"
0.0237221190149396,0.295219794284809,0.263,0.229,1,"Fam104a","Not Significant"
0.024175074517159,0.339956080381948,0.101,0.078,1,"Fam91a1","Not Significant"
0.0243585971582759,-0.35302392548838,0.153,0.173,1,"5430427O19Rik","Not Significant"
0.0245233345994656,0.393243005218235,0.109,0.085,1,"Asna1","Not Significant"
0.0245998691711221,0.297906702455732,0.14,0.113,1,"Stk11","Not Significant"
0.0257936343418508,-0.290584999789837,0.143,0.164,1,"Zfp704","Not Significant"
0.026096541826509,0.32741281340566,0.137,0.112,1,"Vcpip1","Not Significant"
0.0262597309999518,0.279451791000429,0.26,0.224,1,"Bin2","Not Significant"
0.0264959288737506,0.256353760904651,0.213,0.181,1,"Ndufs3","Not Significant"
0.0266090053193276,0.401926594807899,0.108,0.085,1,"Tbc1d14","Not Significant"
0.0267440970866496,0.287153498912616,0.198,0.168,1,"Sh2d1b1","Not Significant"
0.0280368695320687,0.251267955016268,0.208,0.177,1,"Ifi209","Not Significant"
0.0280965342905188,-0.313280897776264,0.09,0.108,1,"Sqor","Not Significant"
0.0283027337748838,0.279564659740134,0.135,0.109,1,"Gmfb","Not Significant"
0.0284376813836068,-0.276944332997914,0.206,0.225,1,"Spg21","Not Significant"
0.0285048486791633,0.340451468401248,0.185,0.156,1,"Ube2j1","Not Significant"
0.0285456972695713,-0.251715030555937,0.131,0.151,1,"Cpsf6","Not Significant"
0.028637236121283,0.260967841012394,0.337,0.301,1,"Kmt2e","Not Significant"
0.0288594680282388,0.348080246713214,0.151,0.124,1,"Tomm70a","Not Significant"
0.0291380771011745,0.402208889000963,0.155,0.128,1,"Renbp","Not Significant"
0.0296203162376012,0.406655427844619,0.159,0.133,1,"Ccdc124","Not Significant"
0.029989678023167,0.261382020235266,0.155,0.128,1,"Yipf1","Not Significant"
0.03030119600867,0.306743623388055,0.184,0.154,1,"Ppp1r9b","Not Significant"
0.0303107411652137,0.268009296717294,0.156,0.128,1,"B4galnt1","Not Significant"
0.0309645225032431,0.299716245883613,0.119,0.096,1,"Timm44","Not Significant"
0.0311195596522366,0.339311338539625,0.104,0.082,1,"Dcaf13","Not Significant"
0.0313469185987378,0.375120335802417,0.114,0.091,1,"Usp47","Not Significant"
0.031371712021903,0.322916121144734,0.124,0.101,1,"Socs6","Not Significant"
0.0314406211895801,-0.302263448754946,0.145,0.163,1,"Ufm1","Not Significant"
0.0314504817783516,0.402030319807161,0.113,0.091,1,"Setx","Not Significant"
0.0314569671654273,0.266818455021189,0.129,0.103,1,"Gsap","Not Significant"
0.0315641756645121,0.387228769859205,0.124,0.1,1,"Snd1","Not Significant"
0.0316651910790645,0.286700949902253,0.177,0.148,1,"Plcg2","Not Significant"
0.032085288224809,0.33798880381911,0.111,0.088,1,"Nagpa","Not Significant"
0.0322042517170206,0.317046184493872,0.153,0.127,1,"Ankfy1","Not Significant"
0.0328781638190948,0.270485938978043,0.137,0.11,1,"Ppt2","Not Significant"
0.0329231063923489,-0.349437362807922,0.095,0.113,1,"BC005561","Not Significant"
0.0332397967370609,0.363591912546174,0.142,0.118,1,"Dctpp1","Not Significant"
0.0334633255600633,-0.31382647828861,0.235,0.25,1,"Ndel1","Not Significant"
0.0334826456185554,0.380906808444364,0.205,0.179,1,"Ktn1","Not Significant"
0.0336010958543082,0.313121218022616,0.197,0.168,1,"Cops6","Not Significant"
0.0338429970168306,0.393123587485865,0.147,0.122,1,"Pdhb","Not Significant"
0.0338929839532496,0.310163267950753,0.138,0.113,1,"Ddx58","Not Significant"
0.033977780390196,0.472839076076975,0.139,0.115,1,"Nsfl1c","Not Significant"
0.0342771442103289,0.427843230274931,0.104,0.083,1,"Nsun2","Not Significant"
0.0348109783969057,0.403072175385838,0.131,0.107,1,"Rpl9-ps6","Not Significant"
0.0348435028077539,0.306671474647201,0.142,0.117,1,"Ifi213","Not Significant"
0.034976115040243,0.335731580215802,0.25,0.221,1,"Zc3h15","Not Significant"
0.0350916205581086,0.25921029670832,0.253,0.219,1,"March1","Not Significant"
0.0352356761736805,0.258388133047442,0.145,0.119,1,"Man2a1","Not Significant"
0.0353495120835322,0.344104495971821,0.127,0.103,1,"Mast3","Not Significant"
0.0353546258778299,0.269997149250976,0.177,0.149,1,"Tmem147","Not Significant"
0.03544666743195,0.261454570628692,0.437,0.417,1,"Gpr183","Not Significant"
0.0357397132784254,0.372872287472983,0.107,0.087,1,"Xylt1","Not Significant"
0.0360204551916454,-0.251674095953162,0.161,0.179,1,"Ppm1g","Not Significant"
0.0361771113825801,0.282645454414891,0.119,0.095,1,"Gba","Not Significant"
0.0362505097288098,0.347975980591911,0.109,0.087,1,"Arl5a","Not Significant"
0.036465502658726,0.333994055459694,0.165,0.138,1,"Gbp3","Not Significant"
0.0364692346872955,0.420789336604138,0.115,0.093,1,"Ipo7","Not Significant"
0.0373131134870378,0.415422954922759,0.101,0.08,1,"Dhx38","Not Significant"
0.0373708986251637,0.320175654623157,0.134,0.11,1,"Bms1","Not Significant"
0.0374597050559945,0.254849999738742,0.237,0.205,1,"Ogfrl1","Not Significant"
0.0377790216188015,0.317708189503048,0.257,0.228,1,"Rps6ka1","Not Significant"
0.0378365737142874,-0.273943787663742,0.102,0.119,1,"Smarcb1","Not Significant"
0.0384920661401852,0.341386705039936,0.216,0.188,1,"Ssr2","Not Significant"
0.03863278951814,0.38995471129535,0.104,0.083,1,"Ruvbl1","Not Significant"
0.0387729884791478,0.301721222263255,0.117,0.094,1,"Prpf38a","Not Significant"
0.0388912556125369,0.375800538198197,0.156,0.133,1,"Plxdc2","Not Significant"
0.0391745054245878,0.32208377906513,0.133,0.109,1,"Bmt2","Not Significant"
0.0393525811260934,0.386063866790832,0.112,0.091,1,"Impa1","Not Significant"
0.0404299186243726,0.251135295364237,0.267,0.234,1,"Ndufs8","Not Significant"
0.0407620441991856,0.2594913590959,0.129,0.105,1,"Csf3r","Not Significant"
0.0415418650463713,0.385245108868479,0.124,0.102,1,"Acox3","Not Significant"
0.0418965985144495,0.253461400843647,0.108,0.086,1,"Chmp1b","Not Significant"
0.0419172195004234,-0.291199765732411,0.301,0.319,1,"Glul","Not Significant"
0.0419878987586047,0.291132829071361,0.119,0.096,1,"Ngdn","Not Significant"
0.0425744883204909,0.301435397475759,0.237,0.207,1,"Eif6","Not Significant"
0.0435780892254625,0.268414369086258,0.216,0.188,1,"Lsm12","Not Significant"
0.0437343765427451,-0.268764852762452,0.16,0.178,1,"Taf7","Not Significant"
0.0440776825617785,0.298149069790524,0.208,0.177,1,"Gmip","Not Significant"
0.0445009311874229,0.380136016003315,0.112,0.091,1,"Tmem259","Not Significant"
0.0447037808433192,0.254251871398514,0.218,0.188,1,"Irf9","Not Significant"
0.0449044626202811,0.285789686207093,0.126,0.103,1,"D5Ertd579e","Not Significant"
0.0449101350782015,0.454848989825754,0.115,0.094,1,"Sap30l","Not Significant"
0.0450744994912127,0.265534164749598,0.253,0.224,1,"Hpf1","Not Significant"
0.045542791065002,-0.623868384804982,0.15,0.17,1,"Ccl7","Not Significant"
0.0459927488596761,0.323203628639463,0.115,0.094,1,"Tm2d3","Not Significant"
0.0463929406444823,0.369853697876656,0.12,0.098,1,"Mrpl35","Not Significant"
0.046490668110139,0.267346615796049,0.118,0.095,1,"Pfkfb4","Not Significant"
0.0467747741790245,-0.293443128624967,0.166,0.186,1,"Cfp","Not Significant"
0.0473612183988253,0.35336190637082,0.115,0.093,1,"Zhx1","Not Significant"
0.047754945347992,0.301386304791639,0.105,0.084,1,"Ltbr","Not Significant"
0.0479138258312393,0.420837357617803,0.11,0.09,1,"Ykt6","Not Significant"
0.0485059836778289,0.294418834526486,0.105,0.085,1,"Prkar2a","Not Significant"
0.0490263088034331,0.309694699595701,0.128,0.106,1,"Pum3","Not Significant"
0.04942210560065,-0.263649097626648,0.099,0.115,1,"Mrps28","Not Significant"
0.0497384540243648,-0.374983324622739,0.161,0.179,1,"Traf1","Not Significant"
0.049873379222862,0.2802771801938,0.102,0.082,1,"Magohb","Not Significant"
0.0505361793922902,-0.267920441496118,0.113,0.13,1,"Rchy1","Not Significant"
0.0512242211785431,0.371030304658418,0.112,0.091,1,"Arfrp1","Not Significant"
0.0520654132462721,0.277808080204187,0.175,0.149,1,"Sdhc","Not Significant"
0.0525014476966236,0.252270348733339,0.196,0.168,1,"Dhx9","Not Significant"
0.0525373535315349,0.287734185734727,0.144,0.12,1,"Eed","Not Significant"
0.0529845008090584,-0.252960547927793,0.15,0.167,1,"Sdf2","Not Significant"
0.053048422869766,0.29873708260293,0.109,0.088,1,"Erap1","Not Significant"
0.0532120729208411,0.252911866591914,0.213,0.188,1,"Tnfsf13b","Not Significant"
0.0537557895677972,0.349593776303427,0.118,0.098,1,"Aqr","Not Significant"
0.0539797659103967,0.263391215000796,0.21,0.183,1,"Tlk1","Not Significant"
0.0542351455500244,0.286607994255968,0.163,0.139,1,"Rnps1","Not Significant"
0.0542452553449638,0.363863542929388,0.143,0.12,1,"Hat1","Not Significant"
0.0546078888132854,0.427308710932616,0.133,0.112,1,"Odr4","Not Significant"
0.0555869026877572,0.373017557018593,0.102,0.083,1,"Dohh","Not Significant"
0.0556484800143224,-0.258274015700569,0.114,0.13,1,"Stx12","Not Significant"
0.0560805009270632,0.397282628139925,0.112,0.093,1,"Dhx8","Not Significant"
